timeHist0,timeHist1,timeHist2,timeHist3
8.599999999999987210e+00,5.000000000000000000e-01,3.085611925786274767e+01,3.085611925786292176e+01
8.649999999999987921e+00,5.000000000000000000e-01,3.080138497563121547e+01,3.080138497563138955e+01
8.699999999999988631e+00,5.000000000000000000e-01,3.074706956517895406e+01,3.074706956517913170e+01
8.749999999999989342e+00,5.000000000000000000e-01,3.069316864536694567e+01,3.069316864536713041e+01
8.799999999999990052e+00,5.000000000000000000e-01,3.063967789456209800e+01,3.063967789456226143e+01
8.849999999999990763e+00,5.000000000000000000e-01,3.058659304957225800e+01,3.058659304957242853e+01
8.899999999999991473e+00,5.000000000000000000e-01,3.053390990460700749e+01,3.053390990460718513e+01
8.949999999999992184e+00,5.000000000000000000e-01,3.048162431026298691e+01,3.048162431026317165e+01
8.999999999999992895e+00,5.000000000000000000e-01,3.042973217253310025e+01,3.042973217253327434e+01
9.049999999999993605e+00,5.000000000000000000e-01,3.037822945183894063e+01,3.037822945183910761e+01
9.099999999999994316e+00,5.000000000000000000e-01,3.032711216208547000e+01,3.032711216208564053e+01
9.149999999999995026e+00,5.000000000000000000e-01,3.027637636973750901e+01,3.027637636973767599e+01
9.199999999999995737e+00,5.000000000000000000e-01,3.022601819291704928e+01,3.022601819291723757e+01
9.249999999999996447e+00,5.000000000000000000e-01,3.017603380052107553e+01,3.017603380052125672e+01
9.299999999999997158e+00,5.000000000000000000e-01,3.012641941135889567e+01,3.012641941135908041e+01
9.349999999999997868e+00,5.000000000000000000e-01,3.007717129330883665e+01,3.007717129330901074e+01
9.399999999999998579e+00,5.000000000000000000e-01,3.002828576249327597e+01,3.002828576249344650e+01
9.449999999999999289e+00,5.000000000000000000e-01,2.997975918247187366e+01,2.997975918247204774e+01
9.500000000000000000e+00,5.000000000000000000e-01,2.993158796345220551e+01,2.993158796345238670e+01
9.550000000000000711e+00,5.000000000000000000e-01,2.988376856151735694e+01,2.988376856151752392e+01
9.600000000000001421e+00,5.000000000000000000e-01,2.983629747787000142e+01,2.983629747787017905e+01
9.650000000000002132e+00,5.000000000000000000e-01,2.978917125809270416e+01,2.978917125809287825e+01
9.700000000000002842e+00,5.000000000000000000e-01,2.974238649142355939e+01,2.974238649142374058e+01
9.750000000000003553e+00,5.000000000000000000e-01,2.969593981004715033e+01,2.969593981004733507e+01
9.800000000000004263e+00,5.000000000000000000e-01,2.964982788840024597e+01,2.964982788840043426e+01
9.850000000000004974e+00,5.000000000000000000e-01,2.960404744249186848e+01,2.960404744249203191e+01
9.900000000000005684e+00,5.000000000000000000e-01,2.955859522923707772e+01,2.955859522923726601e+01
9.950000000000006395e+00,5.000000000000000000e-01,2.951346804580492034e+01,2.951346804580507310e+01
1.000000000000000711e+01,5.000000000000000000e-01,2.946866272897888450e+01,2.946866272897904793e+01
