timeHist0,timeHist1,timeHist2,timeHist3
3.219999999999991619e-02,-7.500000000000000000e-01,-1.705020618796724463e+01,-1.614836579257270088e+01
3.239999999999991498e-02,-7.500000000000000000e-01,-1.721067106565225657e+01,-1.632501762994516525e+01
3.259999999999991377e-02,-7.500000000000000000e-01,-1.737272256869777465e+01,-1.650667991135889778e+01
3.279999999999991256e-02,-7.500000000000000000e-01,-1.749211614949274463e+01,-1.663867926279701237e+01
3.299999999999991135e-02,-7.500000000000000000e-01,-1.759498517833131714e+01,-1.675235316285621323e+01
3.319999999999991014e-02,-7.500000000000000000e-01,-1.762553742651965649e+01,-1.678768835890681288e+01
3.339999999999990893e-02,-7.500000000000000000e-01,-1.764820172858679825e+01,-1.681189222049774656e+01
3.359999999999990772e-02,-7.500000000000000000e-01,-1.759659067312992065e+01,-1.675343102596592715e+01
3.379999999999990651e-02,-7.500000000000000000e-01,-1.748353784192174487e+01,-1.663428646557102653e+01
3.399999999999990530e-02,-7.500000000000000000e-01,-1.738873147621303517e+01,-1.652563477226228628e+01
3.419999999999990409e-02,-7.500000000000000000e-01,-1.729298700815125756e+01,-1.641785477190606102e+01
3.439999999999990288e-02,-7.500000000000000000e-01,-1.717996069877813525e+01,-1.629157171942659943e+01
3.459999999999990167e-02,-7.500000000000000000e-01,-1.711078412170269303e+01,-1.621453846657600195e+01
3.479999999999990046e-02,-7.500000000000000000e-01,-1.704695663192243060e+01,-1.614299846562241569e+01
3.499999999999989925e-02,-7.500000000000000000e-01,-1.703135552680689102e+01,-1.612741305355940469e+01
3.519999999999989804e-02,-7.500000000000000000e-01,-1.705438316264170240e+01,-1.615097414127907882e+01
3.539999999999989683e-02,-7.500000000000000000e-01,-1.709879904394686889e+01,-1.620126263675943790e+01
3.559999999999989562e-02,-7.500000000000000000e-01,-1.714337963483159299e+01,-1.625226447378629402e+01
3.579999999999989441e-02,-7.500000000000000000e-01,-1.724813531671522071e+01,-1.636730225572694053e+01
3.599999999999989320e-02,-7.500000000000000000e-01,-1.732595497936273787e+01,-1.645264723541078311e+01
3.619999999999989199e-02,-7.500000000000000000e-01,-1.740002247425043436e+01,-1.653567722205713864e+01
3.639999999999989078e-02,-7.500000000000000000e-01,-1.743191920042131926e+01,-1.657209437256685192e+01
3.659999999999988957e-02,-7.500000000000000000e-01,-1.746141066508761952e+01,-1.660588660955096785e+01
3.679999999999988836e-02,-7.500000000000000000e-01,-1.745744889188980054e+01,-1.660086787267756137e+01
3.699999999999988715e-02,-7.500000000000000000e-01,-1.744230731625604491e+01,-1.658452277781941575e+01
3.719999999999988594e-02,-7.500000000000000000e-01,-1.740364310751241206e+01,-1.654008533923428459e+01
3.739999999999988473e-02,-7.500000000000000000e-01,-1.733844968660058328e+01,-1.647055952520480204e+01
3.759999999999988352e-02,-7.500000000000000000e-01,-1.729074097486082451e+01,-1.641432652371498335e+01
3.779999999999988231e-02,-7.500000000000000000e-01,-1.725173111155816130e+01,-1.637060321483934189e+01
3.799999999999988110e-02,-7.500000000000000000e-01,-1.718392917890935934e+01,-1.629694213203284647e+01
3.819999999999987988e-02,-7.500000000000000000e-01,-1.716168679327719815e+01,-1.627261160635580595e+01
3.839999999999987867e-02,-7.500000000000000000e-01,-1.715286817473313974e+01,-1.626165424766928425e+01
3.859999999999987746e-02,-7.500000000000000000e-01,-1.716316097596272172e+01,-1.627402198943323697e+01
3.879999999999987625e-02,-7.500000000000000000e-01,-1.718660286685945593e+01,-1.629838532860705769e+01
3.899999999999987504e-02,-7.500000000000000000e-01,-1.722856056394245527e+01,-1.634501003372911399e+01
3.919999999999987383e-02,-7.500000000000000000e-01,-1.724568455212019202e+01,-1.636590245682170419e+01
3.939999999999987262e-02,-7.500000000000000000e-01,-1.730757390670475360e+01,-1.643323326770241621e+01
3.959999999999987141e-02,-7.500000000000000000e-01,-1.733890495614902605e+01,-1.646780239723050698e+01
3.979999999999987020e-02,-7.500000000000000000e-01,-1.735513658713609786e+01,-1.648852435084641144e+01
3.999999999999986899e-02,-7.500000000000000000e-01,-1.737065076634355165e+01,-1.650404658463694929e+01
